14:00,2442
14:30,2544
15:00,2768
15:30,2810
16:00,3496
16:30,3922
17:30,4144
18:30,3222
18:00,3825
19:00,3326
19:30,3372
20:30,4416
20:00,4467
21:00,3616
21:30,2889
22:00,2856
22:30,2500
23:30,1442
23:00,1616
0:00,720
0:30,428
6:00,165
6:30,168
7:00,417
7:30,504
8:00,364
9:30,441
10:00,572
10:30,721
12:30,1365
12:00,1901
13:30,2123
13:00,2067
17:00,4537
8:30,284
11:30,1050
11:00,1011
1:00,206
1:30,164
9:00,433
3:30,101
4:00,26
5:00,32
2:30,31
4:30,79
5:30,11
3:00,24
2:00,44
