533817185488076807,25.42758976180857
533817189120081940,142.54073934684902
533817194266755072,51.395528825754916
533817202412093477,69.02333963368909
533817210427146240,90.69013051687065
533817201283563520,7.103557936074067
534417691344109578,55.1767219905236
533817195730567178,13.404139119611271
536510787695542272,18.64807471741203
533817205196849172,383.77386181434633
533817203368263691,56.226147642800846
533817198343356440,28.64105857870077
561957782664773662,17.58934097817872
533817199899443200,7.2325972775760965
533817183311233034,19.583600766457195
533817191401914381,24.832576021552086
533817184519061517,20.648639135769855
533817197085327371,56.34069785595882
534014180802691108,18.022568405118214
533817192974778389,54.994628838743665
533817206249750542,26.162430631750635
533817207839391764,68.79674880351408
533959187265355806,57.07398724416771
558925607971323904,94.89169290207643
533817190391218177,33.5760721265714
549287597134839809,36.5676086705783
579734477220216835,34
580821511993163797,708.2232257467024
581804620527960095,21.292102336883545
533817208883773461,9.983044216035523
587593622434742272,26.84043783682864
533817187194896424,34.40488475161311
593180419458072596,79.42009765591061
600295091185385513,24.5580684454621
