533817176637964308,31.273130234394436
533817177824821248,27.42022314046192
533817178852425749,27.422977033643477
533817180081487872,29.36178512350697
533833573103566858,27.422977033629035
533819106063941664,0.3658567024726439
533819993788252160,0
473515919516237855,18.996859102857414
533817181335453701,25.863418214572064
533817182816043008,30.23418391325798
473521071211937804,56.40917157009244
533817184208683032,28.536157610937533
533817186494447617,28.536157610937533
533817187375251467,28.520294527774986
552112770380726272,49.14291648877989
576416902151143424,84.84942626953125
554635530361634816,10.848663330078125
581380012704399362,31.27308021786047
581739887988965376,121.58984375
544913522912395265,20.537153559926118
533817185345339407,20.537153559926118
596292071380221952,0.26562500018189894
597899280614817930,31.3845289664838
